iter	simplex_id	ef_attempted	ef_ok	solver_status	termination_condition	ef_time_sec	K_ef	ef_obj	true_obj	ub_updated	UB_incumbent	ms_issue_count	ms_issue_scenarios	ms_issue_reasons	ms_issue_details	dual_bound_fail_count	dual_bound_fail_details	ms_cached_count	ms_cached_scenarios	cs_cached_count	cs_cached_scenarios	lb_simp_LB_sur	lb_simp_LB_linear	lb_simp_c_total_finite	lb_simp_c_total_all	lb_simp_ms_total	lb_simp_min_fverts_sum	lb_simp_lb_case	LB_global_end_sum	UB_global_end_sum	ms_lb_gt_primal_count	cs_lb_gt_primal_count
120	(104, 105, 112, 127)	True	True	ok	optimal	0.163	(-6.671097416567608, -99.98705919044092, 0.9274864147269632)	0.9795665594730892	9.795665978285111	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793270	8.849034	9.793270	9.793270	-0.946882	9.795916	all_ms_finite	9.793272	9.795649	0	0
121	(104, 105, 127, 128)	True	True	ok	optimal	0.155	(-6.670262888286196, -99.98705227525474, 0.9275021320456528)	0.9795667141627948	9.795667524964033	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793272	8.849053	9.793272	9.793272	-0.946862	9.795916	all_ms_finite	9.793309	9.795649	0	0
122	(105, 112, 127, 128)	True	True	ok	optimal	0.171	(-6.671091448702602, -99.98705465881035, 0.9274858650022612)	0.9795665609908064	9.79566599339419	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793309	9.608556	9.793309	9.793309	-0.187360	9.795916	all_ms_finite	9.793299	9.795649	0	0
123	(105, 112, 127, 130)	True	True	ok	optimal	0.162	(-6.671091085253382, -99.9870501345809, 0.9274832549529776)	0.97956656141487	9.79566599779366	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793299	9.753960	9.793299	9.793299	-0.041955	9.795916	all_ms_finite	9.793309	9.795649	0	0
124	(105, 127, 128, 130)	True	True	ok	optimal	0.184	(-6.670811684936648, -99.98706383594997, 0.9275156882840431)	0.9795666124780066	9.795666508232507	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793309	9.608560	9.793309	9.793309	-0.187356	9.795916	all_ms_finite	9.793383	9.795649	0	0
125	(105, 127, 128, 129)	True	True	ok	optimal	0.213	(-6.670259110673508, -99.98706371864075, 0.9275005182818248)	0.9795667137081652	9.795667520302437	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793383	9.608560	9.793383	9.793383	-0.187356	9.795916	all_ms_finite	9.793441	9.795649	0	0
126	(4, 10, 95, 102)	True	True	ok	optimal	0.299	(-6.673429358163892, -99.99998926924833, 0.9277319803294268)	0.9795648938144855	9.795649320661315	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793441	-309.044741	9.793441	9.793441	-327.952004	18.907264	all_ms_finite	9.793409	9.795649	0	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.192	(-2.497619026036471, 24.97619418185574, 24.976192191779358)	2.6919766642557557	26.919766818112386	False	2.211389235	0			{"issues":{},"cached":0}	0	{}	0		0		9.789172	-60193959003.023125	9.789172	9.789172	-60193959025.357910	22.334782	all_ms_finite	9.788338	22.113892	5	0
1	(0, 3, 4, 8)	True	True	ok	optimal	0.148	(-2.4976220378223495, 24.97622429465544, 24.976223093278247)	2.691976726120437	26.919767471680846	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788338	-99490553961.414062	9.788338	9.788338	-99490553983.748840	22.334782	all_ms_finite	9.788443	22.113892	0	0
2	(0, 3, 4, 9)	True	True	ok	optimal	0.198	(-2.497622053947117, 24.97622445100083, 24.976223252890943)	2.6919767264414216	26.91976748176021	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788443	-89700913900.427979	9.788443	9.788443	-89700913922.762756	22.334782	all_ms_finite	9.788028	22.113892	0	0
3	(0, 4, 9, 10)	True	False	warning	infeasible	0.983	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788028	-89537403240.535492	9.788028	9.788028	-89537403262.870270	22.334782	all_ms_finite	9.788028	22.113892	0	0
4	(0, 9, 10, 11)	True	False	warning	infeasible	0.808	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788028	-89766569426.314270	9.788028	9.788028	-89766569448.649048	22.334782	all_ms_finite	9.788027	22.113892	0	0
5	(0, 9, 10, 12)	True	False	warning	infeasible	0.789	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788027	-89795454121.588806	9.788027	9.788027	-89795454143.923584	22.334782	all_ms_finite	9.788026	22.113892	0	0
6	(0, 10, 12, 13)	True	False	warning	infeasible	0.790	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788026	inf	9.788026	9.788026	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
7	(0, 10, 13, 14)	True	False	warning	infeasible	0.793	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788027	inf	9.788027	9.788027	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
8	(0, 10, 13, 15)	True	False	warning	infeasible	0.785	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788027	inf	9.788027	9.788027	inf	22.334782	some_ms_inf_use_c_only	9.788028	22.113892	0	0
9	(0, 10, 13, 16)	True	False	warning	infeasible	0.785	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788028	inf	9.788028	9.788028	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
10	(0, 10, 16, 17)	True	False	warning	infeasible	0.896	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788030	inf	9.788030	9.788030	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
11	(0, 10, 16, 18)	True	False	warning	infeasible	0.992	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	-69896728384.789963	9.788029	9.788029	-69896728407.124741	22.334782	all_ms_finite	9.788027	22.113892	0	0
12	(0, 10, 16, 19)	True	False	warning	infeasible	0.787	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788031	-69849339476.659882	9.788031	9.788031	-69849339498.994659	22.334782	all_ms_finite	9.788027	22.113892	0	0
13	(0, 16, 19, 20)	True	False	warning	infeasible	1.188	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	-59908736671.816856	9.788029	9.788029	-59908736694.151642	22.334782	all_ms_finite	9.788027	22.113892	0	0
14	(0, 16, 19, 21)	True	False	warning	infeasible	0.787	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788032	inf	9.788032	9.788032	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
15	(0, 16, 19, 22)	True	False	warning	infeasible	0.801	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	-19978076425.888592	9.788029	9.788029	-19978076448.223373	22.334782	all_ms_finite	9.788027	22.113892	0	0
16	(0, 16, 19, 23)	True	False	warning	infeasible	0.978	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788033	inf	9.788033	9.788033	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
17	(0, 19, 23, 24)	True	False	warning	infeasible	0.797	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	inf	9.788029	9.788029	inf	22.334782	some_ms_inf_use_c_only	9.788027	22.113892	0	0
18	(0, 23, 24, 25)	True	True	ok	optimal	1.006	(-9.962440865549905, -99.95575466289654, 0.9178724642137249)	0.979011696668193	9.790117062138957	True	0.979011706	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	-9993308116.404808	9.788029	9.788029	-9993308138.739590	22.334782	all_ms_finite	9.788027	9.790117	0	0
19	(0, 23, 24, 26)	True	True	ok	optimal	0.168	(-9.962189966491417, -99.95593262709883, 0.9178716802380187)	0.9790117212010471	9.790117307144367	False	0.979011706	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	-9993290840.956099	9.788029	9.788029	-9993290863.290880	22.334782	all_ms_finite	9.788027	9.790117	0	0
20	(0, 23, 24, 27)	True	True	ok	optimal	0.287	(-9.962185488176539, -99.95592318651062, 0.9178716562562886)	0.9790117226716053	9.790117321863958	False	0.979011706	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788029	-9991631232.293533	9.788029	9.788029	-9991631254.628315	22.334782	all_ms_finite	9.788027	9.790117	0	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.257	(-9.998613772303601, 99.98614085334592, 99.98613896456608)	2.7224338890937343	13.612169501612396	False	2.223894848	0			{"issues":{},"cached":0}	0	{}	0		0		4.920402	-30104568490.083504	4.920402	4.920402	-30104568501.262550	11.179046	all_ms_finite	4.919968	11.119474	3	0
1	(0, 3, 4, 8)	True	True	ok	optimal	0.126	(-9.998613811459185, 99.98614118839726, 99.98614007946297)	2.722433904272476	13.612169588661862	False	2.223894848	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919968	-49720909882.969894	4.919968	4.919968	-49720909894.148941	11.179046	all_ms_finite	4.919960	11.119474	0	0
2	(0, 4, 8, 9)	True	True	ok	optimal	0.256	(-9.999946145267996, -99.99995281297701, 0.8142780215431189)	0.9841670034185943	4.920835122221886	True	0.984167024	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919960	-49817679199.095566	4.919960	4.919960	-49817679210.274612	11.179046	all_ms_finite	4.919953	4.920835	0	0
3	(0, 8, 9, 10)	True	True	ok	optimal	0.119	(-9.99983453106092, -99.99989627075912, 0.8142776115627252)	0.9841670262030588	4.920835236137671	False	0.984167024	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919953	-49817261022.632233	4.919953	4.919953	-49817261033.811279	11.179046	all_ms_finite	4.919951	4.920835	0	0
4	(0, 9, 10, 11)	True	True	ok	optimal	0.114	(-9.999831893322577, -99.99989360239567, 0.8142775973612231)	0.9841670268532214	4.920835239402356	False	0.984167024	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919951	inf	4.919951	4.919951	inf	11.179046	some_ms_inf_use_c_only	4.919951	4.920835	0	0
5	(0, 10, 11, 12)	True	True	ok	optimal	0.126	(-9.999831886901134, -99.99989361011144, 0.8142775973624135)	0.9841670268536125	4.92083523940056	False	0.984167024	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919951	inf	4.919951	4.919951	inf	11.179046	some_ms_inf_use_c_only	4.919951	4.920835	0	0
6	(0, 10, 11, 13)	True	True	ok	optimal	0.142	(-9.999831886257956, -99.99989361067931, 0.8142775973632881)	0.9841670268536689	4.920835239399301	False	0.984167024	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919951	-39904559456.077858	4.919951	4.919951	-39904559467.256905	11.179046	all_ms_finite	4.919952	4.920835	0	0
7	(0, 10, 11, 14)	True	True	ok	optimal	0.113	(-9.999831889435223, -99.9998936065376, 0.8142775973639208)	0.9841670268535025	4.920835239390542	False	0.984167024	0			{"issues":{},"cached":5}	0	{}	5	scen_1,scen_2,scen_3,scen_4,scen_5	5	scen_1,scen_2,scen_3,scen_4,scen_5	4.919952	inf	4.919952	4.919952	inf	11.179046	some_ms_inf_use_c_only	4.919953	4.920835	0	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.388	(-9.999899509419823, -99.99980826602565, -2.0903920560929195e-05)	0.984680973394379	4.923404899517503	True	0.984680980	0			{"issues":{},"cached":0}	0	{}	0		0		4.920402	-30104568490.083504	4.920402	4.920402	-30104568501.262550	11.179046	all_ms_finite	4.920045	4.923405	3	0
0	(0, 1, 3, 4)	True	True	ok	optimal	1.512	(-9.99919741833476, -99.99840722447925, 0.8509979726328813)	0.979664386254194	48.98322045472241	True	0.979664409	0			{"issues":{},"cached":0}	0	{}	0		0		48.962206	-300878695548.776367	48.962206	48.962206	-300878695660.346436	111.570046	all_ms_finite	48.961569	48.983220	12	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.597	(-9.999826181219058, -99.99967151846334, -5.826351218544064e-12)	0.9796536626177264	10.734004035453543	True	1.073400404	0			{"issues":{},"cached":0}	0	{}	0		0		9.937735	-59173284256.343498	9.937735	9.937735	-59173284278.678284	22.334782	all_ms_finite	9.877115	10.734004	4	0
1	(1, 3, 4, 8)	True	True	ok	optimal	0.278	(-6.52290828959208, -99.99975303567808, -6.954956452582764e-16)	0.9803088734069164	10.201979351717727	True	1.020197935	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.877115	-98588942827.222198	9.877115	9.877115	-98588942854.280640	27.058443	all_ms_finite	9.803164	10.201979	0	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.947	(-9.99988691184174, -99.9997851114173, -7.776255947524439e-05)	0.9795766386727641	19.591533353895528	True	0.979576668	0			{"issues":{},"cached":0}	0	{}	0		0		19.856029	-118899767684.595978	19.856029	19.856029	-118899767729.199661	44.603676	all_ms_finite	19.951961	19.591533	6	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.589	(-9.999826181219058, -99.99967151846334, -5.826351218544064e-12)	0.9796536626177264	10.734004035453543	True	1.073400404	0			{"issues":{},"cached":0}	0	{}	0		0		9.937735	-59173284256.343498	9.937735	9.937735	-59173284278.678284	22.334782	all_ms_finite	9.788246	10.734004	4	0
1	(0, 3, 4, 8)	True	True	ok	optimal	0.278	(-6.522897426515187, -99.99936311915573, -5.48255422878955e-12)	0.9840136911612971	10.201978466055664	True	1.020197847	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788246	-99497973292.993698	9.788246	9.788246	-99497973315.328476	22.334782	all_ms_finite	9.788448	10.201978	0	0
2	(0, 3, 8, 9)	True	True	ok	optimal	0.281	(-9.963642957317585, -99.95813919869506, 2.5383783716272397e-14)	1.072712773712639	10.727332664943427	False	1.020197847	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788448	-99672918232.448959	9.788448	9.788448	-99672918254.783737	22.334782	all_ms_finite	9.787942	10.201978	0	0
3	(0, 8, 9, 10)	True	True	ok	optimal	0.275	(-9.963643484145557, -99.95812923378185, -6.67514855851776e-14)	1.072527498597227	10.727332771544337	False	1.020197847	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.787942	-99485808844.098587	9.787942	9.787942	-99485808866.433365	22.334782	all_ms_finite	9.787941	10.201978	0	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.591	(-9.999826181219058, -99.99967151846334, -5.826351218544064e-12)	0.9796536626177264	10.734004035453543	True	1.073400404	0			{"issues":{},"cached":0}	0	{}	0		0		9.937735	-59173284256.343498	9.937735	9.937735	-59173284278.678284	22.334782	all_ms_finite	9.788246	10.734004	4	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.595	(-9.999826181219058, -99.99967151846334, -5.826351218544064e-12)	0.9796536626177264	10.734004035453543	True	1.073400404	0			{"issues":{},"cached":0}	0	{}	0		0		9.937735	-59173284256.343498	9.937735	9.937735	-59173284278.678284	22.334782	all_ms_finite	9.788246	10.734004	4	0
